parents,has_nurs,form,children,housing,finance,social,health,employ,struct_finan,soc_health,class
pretentious,critical,foster,_1,less_conv,inconv,nonprob,priority,pretentious-critical,foster-_1-less_conv-inconv,nonprob-priority,spec_prior
pretentious,critical,foster,_1,less_conv,inconv,nonprob,not_recom,pretentious-critical,foster-_1-less_conv-inconv,nonprob-not_recom,not_recom
pretentious,critical,foster,_1,less_conv,inconv,slightly_prob,recommended,pretentious-critical,foster-_1-less_conv-inconv,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_1,less_conv,inconv,slightly_prob,priority,pretentious-critical,foster-_1-less_conv-inconv,slightly_prob-priority,spec_prior
pretentious,critical,foster,_1,less_conv,inconv,slightly_prob,not_recom,pretentious-critical,foster-_1-less_conv-inconv,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_1,less_conv,inconv,problematic,recommended,pretentious-critical,foster-_1-less_conv-inconv,problematic-recommended,spec_prior
pretentious,critical,foster,_1,less_conv,inconv,problematic,priority,pretentious-critical,foster-_1-less_conv-inconv,problematic-priority,spec_prior
pretentious,critical,foster,_1,less_conv,inconv,problematic,not_recom,pretentious-critical,foster-_1-less_conv-inconv,problematic-not_recom,not_recom
pretentious,critical,foster,_1,critical,convenient,nonprob,recommended,pretentious-critical,foster-_1-critical-convenient,nonprob-recommended,spec_prior
pretentious,critical,foster,_1,critical,convenient,nonprob,priority,pretentious-critical,foster-_1-critical-convenient,nonprob-priority,spec_prior
pretentious,critical,foster,_1,critical,convenient,nonprob,not_recom,pretentious-critical,foster-_1-critical-convenient,nonprob-not_recom,not_recom
pretentious,critical,foster,_1,critical,convenient,slightly_prob,recommended,pretentious-critical,foster-_1-critical-convenient,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_1,critical,convenient,slightly_prob,priority,pretentious-critical,foster-_1-critical-convenient,slightly_prob-priority,spec_prior
pretentious,critical,foster,_1,critical,convenient,slightly_prob,not_recom,pretentious-critical,foster-_1-critical-convenient,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_1,critical,convenient,problematic,recommended,pretentious-critical,foster-_1-critical-convenient,problematic-recommended,spec_prior
pretentious,critical,foster,_1,critical,convenient,problematic,priority,pretentious-critical,foster-_1-critical-convenient,problematic-priority,spec_prior
pretentious,critical,foster,_1,critical,convenient,problematic,not_recom,pretentious-critical,foster-_1-critical-convenient,problematic-not_recom,not_recom
pretentious,critical,foster,_1,critical,inconv,nonprob,recommended,pretentious-critical,foster-_1-critical-inconv,nonprob-recommended,spec_prior
pretentious,critical,foster,_1,critical,inconv,nonprob,priority,pretentious-critical,foster-_1-critical-inconv,nonprob-priority,spec_prior
pretentious,critical,foster,_1,critical,inconv,nonprob,not_recom,pretentious-critical,foster-_1-critical-inconv,nonprob-not_recom,not_recom
pretentious,critical,foster,_1,critical,inconv,slightly_prob,recommended,pretentious-critical,foster-_1-critical-inconv,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_1,critical,inconv,slightly_prob,priority,pretentious-critical,foster-_1-critical-inconv,slightly_prob-priority,spec_prior
pretentious,critical,foster,_1,critical,inconv,slightly_prob,not_recom,pretentious-critical,foster-_1-critical-inconv,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_1,critical,inconv,problematic,recommended,pretentious-critical,foster-_1-critical-inconv,problematic-recommended,spec_prior
pretentious,critical,foster,_1,critical,inconv,problematic,priority,pretentious-critical,foster-_1-critical-inconv,problematic-priority,spec_prior
pretentious,critical,foster,_1,critical,inconv,problematic,not_recom,pretentious-critical,foster-_1-critical-inconv,problematic-not_recom,not_recom
pretentious,critical,foster,_2,convenient,convenient,nonprob,recommended,pretentious-critical,foster-_2-convenient-convenient,nonprob-recommended,priority
pretentious,critical,foster,_2,convenient,convenient,nonprob,priority,pretentious-critical,foster-_2-convenient-convenient,nonprob-priority,spec_prior
pretentious,critical,foster,_2,convenient,convenient,nonprob,not_recom,pretentious-critical,foster-_2-convenient-convenient,nonprob-not_recom,not_recom
pretentious,critical,foster,_2,convenient,convenient,slightly_prob,recommended,pretentious-critical,foster-_2-convenient-convenient,slightly_prob-recommended,priority
pretentious,critical,foster,_2,convenient,convenient,slightly_prob,priority,pretentious-critical,foster-_2-convenient-convenient,slightly_prob-priority,spec_prior
pretentious,critical,foster,_2,convenient,convenient,slightly_prob,not_recom,pretentious-critical,foster-_2-convenient-convenient,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_2,convenient,convenient,problematic,recommended,pretentious-critical,foster-_2-convenient-convenient,problematic-recommended,spec_prior
pretentious,critical,foster,_2,convenient,convenient,problematic,priority,pretentious-critical,foster-_2-convenient-convenient,problematic-priority,spec_prior
pretentious,critical,foster,_2,convenient,convenient,problematic,not_recom,pretentious-critical,foster-_2-convenient-convenient,problematic-not_recom,not_recom
pretentious,critical,foster,_2,convenient,inconv,nonprob,recommended,pretentious-critical,foster-_2-convenient-inconv,nonprob-recommended,spec_prior
pretentious,critical,foster,_2,convenient,inconv,nonprob,priority,pretentious-critical,foster-_2-convenient-inconv,nonprob-priority,spec_prior
pretentious,critical,foster,_2,convenient,inconv,nonprob,not_recom,pretentious-critical,foster-_2-convenient-inconv,nonprob-not_recom,not_recom
pretentious,critical,foster,_2,convenient,inconv,slightly_prob,recommended,pretentious-critical,foster-_2-convenient-inconv,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_2,convenient,inconv,slightly_prob,priority,pretentious-critical,foster-_2-convenient-inconv,slightly_prob-priority,spec_prior
pretentious,critical,foster,_2,convenient,inconv,slightly_prob,not_recom,pretentious-critical,foster-_2-convenient-inconv,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_2,convenient,inconv,problematic,recommended,pretentious-critical,foster-_2-convenient-inconv,problematic-recommended,spec_prior
pretentious,critical,foster,_2,convenient,inconv,problematic,priority,pretentious-critical,foster-_2-convenient-inconv,problematic-priority,spec_prior
pretentious,critical,foster,_2,convenient,inconv,problematic,not_recom,pretentious-critical,foster-_2-convenient-inconv,problematic-not_recom,not_recom
pretentious,critical,foster,_2,less_conv,convenient,nonprob,recommended,pretentious-critical,foster-_2-less_conv-convenient,nonprob-recommended,spec_prior
pretentious,critical,foster,_2,less_conv,convenient,nonprob,priority,pretentious-critical,foster-_2-less_conv-convenient,nonprob-priority,spec_prior
pretentious,critical,foster,_2,less_conv,convenient,nonprob,not_recom,pretentious-critical,foster-_2-less_conv-convenient,nonprob-not_recom,not_recom
pretentious,critical,foster,_2,less_conv,convenient,slightly_prob,recommended,pretentious-critical,foster-_2-less_conv-convenient,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_2,less_conv,convenient,slightly_prob,priority,pretentious-critical,foster-_2-less_conv-convenient,slightly_prob-priority,spec_prior
pretentious,critical,foster,_2,less_conv,convenient,slightly_prob,not_recom,pretentious-critical,foster-_2-less_conv-convenient,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_2,less_conv,convenient,problematic,recommended,pretentious-critical,foster-_2-less_conv-convenient,problematic-recommended,spec_prior
pretentious,critical,foster,_2,less_conv,convenient,problematic,priority,pretentious-critical,foster-_2-less_conv-convenient,problematic-priority,spec_prior
pretentious,critical,foster,_2,less_conv,convenient,problematic,not_recom,pretentious-critical,foster-_2-less_conv-convenient,problematic-not_recom,not_recom
pretentious,critical,foster,_2,less_conv,inconv,nonprob,recommended,pretentious-critical,foster-_2-less_conv-inconv,nonprob-recommended,spec_prior
pretentious,critical,foster,_2,less_conv,inconv,nonprob,priority,pretentious-critical,foster-_2-less_conv-inconv,nonprob-priority,spec_prior
pretentious,critical,foster,_2,less_conv,inconv,nonprob,not_recom,pretentious-critical,foster-_2-less_conv-inconv,nonprob-not_recom,not_recom
pretentious,critical,foster,_2,less_conv,inconv,slightly_prob,recommended,pretentious-critical,foster-_2-less_conv-inconv,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_2,less_conv,inconv,slightly_prob,priority,pretentious-critical,foster-_2-less_conv-inconv,slightly_prob-priority,spec_prior
pretentious,critical,foster,_2,less_conv,inconv,slightly_prob,not_recom,pretentious-critical,foster-_2-less_conv-inconv,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_2,less_conv,inconv,problematic,recommended,pretentious-critical,foster-_2-less_conv-inconv,problematic-recommended,spec_prior
pretentious,critical,foster,_2,less_conv,inconv,problematic,priority,pretentious-critical,foster-_2-less_conv-inconv,problematic-priority,spec_prior
pretentious,critical,foster,_2,less_conv,inconv,problematic,not_recom,pretentious-critical,foster-_2-less_conv-inconv,problematic-not_recom,not_recom
pretentious,critical,foster,_2,critical,convenient,nonprob,recommended,pretentious-critical,foster-_2-critical-convenient,nonprob-recommended,spec_prior
pretentious,critical,foster,_2,critical,convenient,nonprob,priority,pretentious-critical,foster-_2-critical-convenient,nonprob-priority,spec_prior
pretentious,critical,foster,_2,critical,convenient,nonprob,not_recom,pretentious-critical,foster-_2-critical-convenient,nonprob-not_recom,not_recom
pretentious,critical,foster,_2,critical,convenient,slightly_prob,recommended,pretentious-critical,foster-_2-critical-convenient,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_2,critical,convenient,slightly_prob,priority,pretentious-critical,foster-_2-critical-convenient,slightly_prob-priority,spec_prior
pretentious,critical,foster,_2,critical,convenient,slightly_prob,not_recom,pretentious-critical,foster-_2-critical-convenient,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_2,critical,convenient,problematic,recommended,pretentious-critical,foster-_2-critical-convenient,problematic-recommended,spec_prior
pretentious,critical,foster,_2,critical,convenient,problematic,priority,pretentious-critical,foster-_2-critical-convenient,problematic-priority,spec_prior
pretentious,critical,foster,_2,critical,convenient,problematic,not_recom,pretentious-critical,foster-_2-critical-convenient,problematic-not_recom,not_recom
pretentious,critical,foster,_2,critical,inconv,nonprob,recommended,pretentious-critical,foster-_2-critical-inconv,nonprob-recommended,spec_prior
pretentious,critical,foster,_2,critical,inconv,nonprob,priority,pretentious-critical,foster-_2-critical-inconv,nonprob-priority,spec_prior
pretentious,critical,foster,_2,critical,inconv,nonprob,not_recom,pretentious-critical,foster-_2-critical-inconv,nonprob-not_recom,not_recom
pretentious,critical,foster,_2,critical,inconv,slightly_prob,recommended,pretentious-critical,foster-_2-critical-inconv,slightly_prob-recommended,spec_prior
pretentious,critical,foster,_2,critical,inconv,slightly_prob,priority,pretentious-critical,foster-_2-critical-inconv,slightly_prob-priority,spec_prior
pretentious,critical,foster,_2,critical,inconv,slightly_prob,not_recom,pretentious-critical,foster-_2-critical-inconv,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_2,critical,inconv,problematic,recommended,pretentious-critical,foster-_2-critical-inconv,problematic-recommended,spec_prior
pretentious,critical,foster,_2,critical,inconv,problematic,priority,pretentious-critical,foster-_2-critical-inconv,problematic-priority,spec_prior
pretentious,critical,foster,_2,critical,inconv,problematic,not_recom,pretentious-critical,foster-_2-critical-inconv,problematic-not_recom,not_recom
pretentious,critical,foster,_3,convenient,convenient,nonprob,recommended,pretentious-critical,foster-_3-convenient-convenient,nonprob-recommended,priority
pretentious,critical,foster,_3,convenient,convenient,nonprob,priority,pretentious-critical,foster-_3-convenient-convenient,nonprob-priority,spec_prior
pretentious,critical,foster,_3,convenient,convenient,nonprob,not_recom,pretentious-critical,foster-_3-convenient-convenient,nonprob-not_recom,not_recom
pretentious,critical,foster,_3,convenient,convenient,slightly_prob,recommended,pretentious-critical,foster-_3-convenient-convenient,slightly_prob-recommended,priority
pretentious,critical,foster,_3,convenient,convenient,slightly_prob,priority,pretentious-critical,foster-_3-convenient-convenient,slightly_prob-priority,spec_prior
pretentious,critical,foster,_3,convenient,convenient,slightly_prob,not_recom,pretentious-critical,foster-_3-convenient-convenient,slightly_prob-not_recom,not_recom
pretentious,critical,foster,_3,convenient,convenient,problematic,recommended,pretentious-critical,foster-_3-convenient-convenient,problematic-recommended,spec_prior
