parents,has_nurs,form,children,housing,finance,social,health,NewAttrib1,NewAttrib2,NewAttrib3,class
pretentious,proper,foster,3,convenient,convenient,slightly_prob,recommended,pretentiousproper,foster3convenientconvenient,slightly_probrecommended,very_recom
pretentious,proper,foster,3,convenient,convenient,slightly_prob,priority,pretentiousproper,foster3convenientconvenient,slightly_probpriority,priority
pretentious,proper,foster,3,convenient,convenient,slightly_prob,not_recom,pretentiousproper,foster3convenientconvenient,slightly_probnot_recom,not_recom
pretentious,proper,foster,3,convenient,convenient,problematic,recommended,pretentiousproper,foster3convenientconvenient,problematicrecommended,priority
pretentious,proper,foster,3,convenient,convenient,problematic,priority,pretentiousproper,foster3convenientconvenient,problematicpriority,priority
pretentious,proper,foster,3,convenient,convenient,problematic,not_recom,pretentiousproper,foster3convenientconvenient,problematicnot_recom,not_recom
pretentious,proper,foster,3,convenient,inconv,nonprob,recommended,pretentiousproper,foster3convenientinconv,nonprobrecommended,priority
pretentious,proper,foster,3,convenient,inconv,nonprob,priority,pretentiousproper,foster3convenientinconv,nonprobpriority,priority
pretentious,proper,foster,3,convenient,inconv,nonprob,not_recom,pretentiousproper,foster3convenientinconv,nonprobnot_recom,not_recom
pretentious,proper,foster,3,convenient,inconv,slightly_prob,recommended,pretentiousproper,foster3convenientinconv,slightly_probrecommended,priority
pretentious,proper,foster,3,convenient,inconv,slightly_prob,priority,pretentiousproper,foster3convenientinconv,slightly_probpriority,priority
pretentious,proper,foster,3,convenient,inconv,slightly_prob,not_recom,pretentiousproper,foster3convenientinconv,slightly_probnot_recom,not_recom
pretentious,proper,foster,3,convenient,inconv,problematic,recommended,pretentiousproper,foster3convenientinconv,problematicrecommended,priority
pretentious,proper,foster,3,convenient,inconv,problematic,priority,pretentiousproper,foster3convenientinconv,problematicpriority,priority
pretentious,proper,foster,3,convenient,inconv,problematic,not_recom,pretentiousproper,foster3convenientinconv,problematicnot_recom,not_recom
pretentious,proper,foster,3,less_conv,convenient,nonprob,recommended,pretentiousproper,foster3less_convconvenient,nonprobrecommended,priority
pretentious,proper,foster,3,less_conv,convenient,nonprob,priority,pretentiousproper,foster3less_convconvenient,nonprobpriority,priority
pretentious,proper,foster,3,less_conv,convenient,nonprob,not_recom,pretentiousproper,foster3less_convconvenient,nonprobnot_recom,not_recom
pretentious,proper,foster,3,less_conv,convenient,slightly_prob,recommended,pretentiousproper,foster3less_convconvenient,slightly_probrecommended,priority
pretentious,proper,foster,3,less_conv,convenient,slightly_prob,priority,pretentiousproper,foster3less_convconvenient,slightly_probpriority,priority
pretentious,proper,foster,3,less_conv,convenient,slightly_prob,not_recom,pretentiousproper,foster3less_convconvenient,slightly_probnot_recom,not_recom
pretentious,proper,foster,3,less_conv,convenient,problematic,recommended,pretentiousproper,foster3less_convconvenient,problematicrecommended,priority
pretentious,proper,foster,3,less_conv,convenient,problematic,priority,pretentiousproper,foster3less_convconvenient,problematicpriority,priority
pretentious,proper,foster,3,less_conv,convenient,problematic,not_recom,pretentiousproper,foster3less_convconvenient,problematicnot_recom,not_recom
pretentious,proper,foster,3,less_conv,inconv,nonprob,recommended,pretentiousproper,foster3less_convinconv,nonprobrecommended,priority
pretentious,proper,foster,3,less_conv,inconv,nonprob,priority,pretentiousproper,foster3less_convinconv,nonprobpriority,priority
pretentious,proper,foster,3,less_conv,inconv,nonprob,not_recom,pretentiousproper,foster3less_convinconv,nonprobnot_recom,not_recom
pretentious,proper,foster,3,less_conv,inconv,slightly_prob,recommended,pretentiousproper,foster3less_convinconv,slightly_probrecommended,priority
pretentious,proper,foster,3,less_conv,inconv,slightly_prob,priority,pretentiousproper,foster3less_convinconv,slightly_probpriority,priority
pretentious,proper,foster,3,less_conv,inconv,slightly_prob,not_recom,pretentiousproper,foster3less_convinconv,slightly_probnot_recom,not_recom
pretentious,proper,foster,3,less_conv,inconv,problematic,recommended,pretentiousproper,foster3less_convinconv,problematicrecommended,priority
pretentious,proper,foster,3,less_conv,inconv,problematic,priority,pretentiousproper,foster3less_convinconv,problematicpriority,priority
pretentious,proper,foster,3,less_conv,inconv,problematic,not_recom,pretentiousproper,foster3less_convinconv,problematicnot_recom,not_recom
pretentious,proper,foster,3,critical,convenient,nonprob,recommended,pretentiousproper,foster3criticalconvenient,nonprobrecommended,priority
pretentious,proper,foster,3,critical,convenient,nonprob,priority,pretentiousproper,foster3criticalconvenient,nonprobpriority,priority
pretentious,proper,foster,3,critical,convenient,nonprob,not_recom,pretentiousproper,foster3criticalconvenient,nonprobnot_recom,not_recom
pretentious,proper,foster,3,critical,convenient,slightly_prob,recommended,pretentiousproper,foster3criticalconvenient,slightly_probrecommended,priority
pretentious,proper,foster,3,critical,convenient,slightly_prob,priority,pretentiousproper,foster3criticalconvenient,slightly_probpriority,priority
pretentious,proper,foster,3,critical,convenient,slightly_prob,not_recom,pretentiousproper,foster3criticalconvenient,slightly_probnot_recom,not_recom
pretentious,proper,foster,3,critical,convenient,problematic,recommended,pretentiousproper,foster3criticalconvenient,problematicrecommended,priority
pretentious,proper,foster,3,critical,convenient,problematic,priority,pretentiousproper,foster3criticalconvenient,problematicpriority,priority
pretentious,proper,foster,3,critical,convenient,problematic,not_recom,pretentiousproper,foster3criticalconvenient,problematicnot_recom,not_recom
pretentious,proper,foster,3,critical,inconv,nonprob,recommended,pretentiousproper,foster3criticalinconv,nonprobrecommended,priority
pretentious,proper,foster,3,critical,inconv,nonprob,priority,pretentiousproper,foster3criticalinconv,nonprobpriority,priority
pretentious,proper,foster,3,critical,inconv,nonprob,not_recom,pretentiousproper,foster3criticalinconv,nonprobnot_recom,not_recom
pretentious,proper,foster,3,critical,inconv,slightly_prob,recommended,pretentiousproper,foster3criticalinconv,slightly_probrecommended,priority
pretentious,proper,foster,3,critical,inconv,slightly_prob,priority,pretentiousproper,foster3criticalinconv,slightly_probpriority,priority
pretentious,proper,foster,3,critical,inconv,slightly_prob,not_recom,pretentiousproper,foster3criticalinconv,slightly_probnot_recom,not_recom
pretentious,proper,foster,3,critical,inconv,problematic,recommended,pretentiousproper,foster3criticalinconv,problematicrecommended,priority
pretentious,proper,foster,3,critical,inconv,problematic,priority,pretentiousproper,foster3criticalinconv,problematicpriority,priority
pretentious,proper,foster,3,critical,inconv,problematic,not_recom,pretentiousproper,foster3criticalinconv,problematicnot_recom,not_recom
pretentious,proper,foster,more,convenient,convenient,nonprob,recommended,pretentiousproper,fostermoreconvenientconvenient,nonprobrecommended,very_recom
pretentious,proper,foster,more,convenient,convenient,nonprob,priority,pretentiousproper,fostermoreconvenientconvenient,nonprobpriority,priority
pretentious,proper,foster,more,convenient,convenient,nonprob,not_recom,pretentiousproper,fostermoreconvenientconvenient,nonprobnot_recom,not_recom
pretentious,proper,foster,more,convenient,convenient,slightly_prob,recommended,pretentiousproper,fostermoreconvenientconvenient,slightly_probrecommended,very_recom
pretentious,proper,foster,more,convenient,convenient,slightly_prob,priority,pretentiousproper,fostermoreconvenientconvenient,slightly_probpriority,priority
pretentious,proper,foster,more,convenient,convenient,slightly_prob,not_recom,pretentiousproper,fostermoreconvenientconvenient,slightly_probnot_recom,not_recom
pretentious,proper,foster,more,convenient,convenient,problematic,recommended,pretentiousproper,fostermoreconvenientconvenient,problematicrecommended,priority
pretentious,proper,foster,more,convenient,convenient,problematic,priority,pretentiousproper,fostermoreconvenientconvenient,problematicpriority,priority
pretentious,proper,foster,more,convenient,convenient,problematic,not_recom,pretentiousproper,fostermoreconvenientconvenient,problematicnot_recom,not_recom
pretentious,proper,foster,more,convenient,inconv,nonprob,recommended,pretentiousproper,fostermoreconvenientinconv,nonprobrecommended,priority
pretentious,proper,foster,more,convenient,inconv,nonprob,priority,pretentiousproper,fostermoreconvenientinconv,nonprobpriority,priority
pretentious,proper,foster,more,convenient,inconv,nonprob,not_recom,pretentiousproper,fostermoreconvenientinconv,nonprobnot_recom,not_recom
pretentious,proper,foster,more,convenient,inconv,slightly_prob,recommended,pretentiousproper,fostermoreconvenientinconv,slightly_probrecommended,priority
pretentious,proper,foster,more,convenient,inconv,slightly_prob,priority,pretentiousproper,fostermoreconvenientinconv,slightly_probpriority,priority
pretentious,proper,foster,more,convenient,inconv,slightly_prob,not_recom,pretentiousproper,fostermoreconvenientinconv,slightly_probnot_recom,not_recom
pretentious,proper,foster,more,convenient,inconv,problematic,recommended,pretentiousproper,fostermoreconvenientinconv,problematicrecommended,priority
pretentious,proper,foster,more,convenient,inconv,problematic,priority,pretentiousproper,fostermoreconvenientinconv,problematicpriority,priority
pretentious,proper,foster,more,convenient,inconv,problematic,not_recom,pretentiousproper,fostermoreconvenientinconv,problematicnot_recom,not_recom
pretentious,proper,foster,more,less_conv,convenient,nonprob,recommended,pretentiousproper,fostermoreless_convconvenient,nonprobrecommended,priority
pretentious,proper,foster,more,less_conv,convenient,nonprob,priority,pretentiousproper,fostermoreless_convconvenient,nonprobpriority,priority
pretentious,proper,foster,more,less_conv,convenient,nonprob,not_recom,pretentiousproper,fostermoreless_convconvenient,nonprobnot_recom,not_recom
pretentious,proper,foster,more,less_conv,convenient,slightly_prob,recommended,pretentiousproper,fostermoreless_convconvenient,slightly_probrecommended,priority
pretentious,proper,foster,more,less_conv,convenient,slightly_prob,priority,pretentiousproper,fostermoreless_convconvenient,slightly_probpriority,priority
pretentious,proper,foster,more,less_conv,convenient,slightly_prob,not_recom,pretentiousproper,fostermoreless_convconvenient,slightly_probnot_recom,not_recom
pretentious,proper,foster,more,less_conv,convenient,problematic,recommended,pretentiousproper,fostermoreless_convconvenient,problematicrecommended,priority
pretentious,proper,foster,more,less_conv,convenient,problematic,priority,pretentiousproper,fostermoreless_convconvenient,problematicpriority,priority
pretentious,proper,foster,more,less_conv,convenient,problematic,not_recom,pretentiousproper,fostermoreless_convconvenient,problematicnot_recom,not_recom
pretentious,proper,foster,more,less_conv,inconv,nonprob,recommended,pretentiousproper,fostermoreless_convinconv,nonprobrecommended,priority
pretentious,proper,foster,more,less_conv,inconv,nonprob,priority,pretentiousproper,fostermoreless_convinconv,nonprobpriority,priority
pretentious,proper,foster,more,less_conv,inconv,nonprob,not_recom,pretentiousproper,fostermoreless_convinconv,nonprobnot_recom,not_recom
pretentious,proper,foster,more,less_conv,inconv,slightly_prob,recommended,pretentiousproper,fostermoreless_convinconv,slightly_probrecommended,priority
pretentious,proper,foster,more,less_conv,inconv,slightly_prob,priority,pretentiousproper,fostermoreless_convinconv,slightly_probpriority,priority
pretentious,proper,foster,more,less_conv,inconv,slightly_prob,not_recom,pretentiousproper,fostermoreless_convinconv,slightly_probnot_recom,not_recom
pretentious,proper,foster,more,less_conv,inconv,problematic,recommended,pretentiousproper,fostermoreless_convinconv,problematicrecommended,priority
pretentious,proper,foster,more,less_conv,inconv,problematic,priority,pretentiousproper,fostermoreless_convinconv,problematicpriority,priority
pretentious,proper,foster,more,less_conv,inconv,problematic,not_recom,pretentiousproper,fostermoreless_convinconv,problematicnot_recom,not_recom
pretentious,proper,foster,more,critical,convenient,nonprob,recommended,pretentiousproper,fostermorecriticalconvenient,nonprobrecommended,priority
pretentious,proper,foster,more,critical,convenient,nonprob,priority,pretentiousproper,fostermorecriticalconvenient,nonprobpriority,priority
pretentious,proper,foster,more,critical,convenient,nonprob,not_recom,pretentiousproper,fostermorecriticalconvenient,nonprobnot_recom,not_recom
